"id","id_crm","id_idealista","estado","id_empresa","contact_id","link_idealista","scope","created_at","updated_at","ref"
138732,"5359134",30042102,inactive,5232,26975325,https://www.idealista.pt/imovel/30042102,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"706"
138988,"5396941",30727076,inactive,5232,26975325,https://www.idealista.pt/imovel/30727076,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"920"
138733,"5349185",29881212,inactive,5232,26975325,https://www.idealista.pt/imovel/29881212,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"659"
138989,"5398056",30757977,inactive,5232,26975325,https://www.idealista.pt/imovel/30757977,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"927 (1) (1)"
138734,"5347116",29842890,inactive,5232,26975325,https://www.idealista.pt/imovel/29842890,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"655"
138990,"5398481",30784957,inactive,5232,26975325,https://www.idealista.pt/imovel/30784957,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"932"
138735,"5367695",30154511,inactive,5232,26975325,https://www.idealista.pt/imovel/30154511,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,NL- m715
138991,"5369182",30184663,inactive,5232,26975325,https://www.idealista.pt/imovel/30184663,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"722"
138736,"6012280",30911101,inactive,5232,26975325,https://www.idealista.pt/imovel/30911101,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"938"
138992,"5375931",30298052,inactive,5232,26975325,https://www.idealista.pt/imovel/30298052,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"757"
138737,"6015057",30998636,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/30998636,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"967"
138738,"6015070",30998644,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/30998644,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"974"
138994,"5376025",30302427,inactive,5232,26975325,https://www.idealista.pt/imovel/30302427,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"760"
138739,"6012938",30938386,inactive,5232,26975325,https://www.idealista.pt/imovel/30938386,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"952"
138995,"5375548",30295266,inactive,5232,26975325,https://www.idealista.pt/imovel/30295266,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"746"
138740,"6015281",31006556,inactive,5232,26975325,https://www.idealista.pt/imovel/31006556,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"982"
138996,"5375542",30295271,inactive,5232,26975325,https://www.idealista.pt/imovel/30295271,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"743"
138741,"6012788",30931198,inactive,5232,26975325,https://www.idealista.pt/imovel/30931198,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"950"
138997,"5370809",30223320,inactive,5232,26975325,https://www.idealista.pt/imovel/30223320,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"731"
138742,"6012784",30931184,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/30931184,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"949"
138998,"5371837",30228394,inactive,5232,26975325,https://www.idealista.pt/imovel/30228394,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"733"
138743,"6013509",30952265,active,5232,26975325,https://www.idealista.pt/imovel/30952265,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"953"
138999,"5370804",30223325,active,5232,26975325,https://www.idealista.pt/imovel/30223325,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"730"
138744,"6015182",31003639,inactive,5232,26975325,https://www.idealista.pt/imovel/31003639,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"715"
139000,"6018967",31139223,inactive,5232,26975325,https://www.idealista.pt/imovel/31139223,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1003"
138745,"6015073",30998652,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/30998652,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"976"
139001,"6018974",31139226,inactive,5232,26975325,https://www.idealista.pt/imovel/31139226,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1005"
138746,"6014255",30974801,inactive,5232,26975325,https://www.idealista.pt/imovel/30974801,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"961"
139002,"6018744",31133090,inactive,5232,26975325,https://www.idealista.pt/imovel/31133090,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"999"
138747,"6013956",30966221,inactive,5232,26975325,https://www.idealista.pt/imovel/30966221,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"958"
139003,"6018961",31139222,active,5232,26975325,https://www.idealista.pt/imovel/31139222,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1002"
138748,"6014731",30989431,inactive,5232,26975325,https://www.idealista.pt/imovel/30989431,microsite,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"962"
139004,"6021975",31241590,active,5232,26975325,https://www.idealista.pt/imovel/31241590,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"1028"
138749,"5395007",30644646,inactive,5232,26975325,https://www.idealista.pt/imovel/30644646,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"823"
139005,"6021981",31241592,inactive,5232,26975325,https://www.idealista.pt/imovel/31241592,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"518 (2)"
138750,"5394986",30644664,inactive,5232,26975325,https://www.idealista.pt/imovel/30644664,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"835"
139006,"6015715",31125669,inactive,5232,26975325,https://www.idealista.pt/imovel/31125669,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"984"
138751,"5394936",30640996,inactive,5232,26975325,https://www.idealista.pt/imovel/30640996,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"830"
139007,"6016462",31125687,inactive,5232,26975325,https://www.idealista.pt/imovel/31125687,idealista,2022-09-25 10:53:00.000,2022-09-25 10:53:00.000,"990"
138240,"5175896",28380859,inactive,5232,26975325,https://www.idealista.pt/imovel/28380859,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V-T367
138496,"5386843",30416567,inactive,5232,26975325,https://www.idealista.pt/imovel/30416567,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"782 (1)"
138497,"5387915",30444408,inactive,5232,26975325,https://www.idealista.pt/imovel/30444408,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"786"
138242,"5175563",28378889,inactive,5232,26975325,https://www.idealista.pt/imovel/28378889,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"365"
138498,"5388675",30460835,inactive,5232,26975325,https://www.idealista.pt/imovel/30460835,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"792"
138243,"5163921",28352379,inactive,5232,26975325,https://www.idealista.pt/imovel/28352379,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N-M251
138499,"5396068",30690103,inactive,5232,26975325,https://www.idealista.pt/imovel/30690103,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"908"
138244,"5212660",28548678,inactive,5232,26975325,https://www.idealista.pt/imovel/28548678,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,v-v433
138500,"6036249",31658378,inactive,5232,26975325,https://www.idealista.pt/imovel/31658378,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1201"
138245,"5246266",28753015,inactive,5232,26975325,https://www.idealista.pt/imovel/28753015,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,S-T503
138501,"6032129",31544737,inactive,5232,26975325,https://www.idealista.pt/imovel/31544737,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1114"
138246,"5040958",27982663,inactive,5232,26975325,https://www.idealista.pt/imovel/27982663,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A223
138502,"6040253",31765692,inactive,5232,26975325,https://www.idealista.pt/imovel/31765692,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1220"
138247,"5040213",27982667,inactive,5232,26975325,https://www.idealista.pt/imovel/27982667,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00128
138503,"6028168",31424276,active,5232,26975325,https://www.idealista.pt/imovel/31424276,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1100"
138248,"5040205",27982675,inactive,5232,26975325,https://www.idealista.pt/imovel/27982675,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00182
138504,"6031631",31532316,inactive,5232,26975325,https://www.idealista.pt/imovel/31532316,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"961 (2)"
138505,"6026824",31390828,inactive,5232,26975325,https://www.idealista.pt/imovel/31390828,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1062"
138250,"5040184",27982696,inactive,5232,26975325,https://www.idealista.pt/imovel/27982696,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,T/00041
138506,"6031561",31529216,inactive,5232,26975325,https://www.idealista.pt/imovel/31529216,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1109"
138251,"5188705",28424411,inactive,5232,26975325,https://www.idealista.pt/imovel/28424411,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,ARm 396
138507,"5218666",28618962,inactive,5232,26975325,https://www.idealista.pt/imovel/28618962,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,E447
138508,"5256968",28800948,inactive,5232,26975325,https://www.idealista.pt/imovel/28800948,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"521"
138509,"5256182",28795768,inactive,5232,26975325,https://www.idealista.pt/imovel/28795768,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,s A516
138254,"5126274",28193440,inactive,5232,26975325,https://www.idealista.pt/imovel/28193440,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M 286
138510,"5150982",28309518,inactive,5232,26975325,https://www.idealista.pt/imovel/28309518,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M331
138255,"5148212",28295915,inactive,5232,26975325,https://www.idealista.pt/imovel/28295915,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M- 327
138511,"5150980",28309519,inactive,5232,26975325,https://www.idealista.pt/imovel/28309519,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V- M330
138256,"5243988",28734269,inactive,5232,26975325,https://www.idealista.pt/imovel/28734269,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V-A495
138512,"5150979",28309520,inactive,5232,26975325,https://www.idealista.pt/imovel/28309520,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M329
138257,"5199225",28478344,inactive,5232,26975325,https://www.idealista.pt/imovel/28478344,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A333 (1)
138513,"5237435",28671887,inactive,5232,26975325,https://www.idealista.pt/imovel/28671887,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,S- E474
138258,"5198972",28478345,inactive,5232,26975325,https://www.idealista.pt/imovel/28478345,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"445"
138514,"5245594",28747292,inactive,5232,26975325,https://www.idealista.pt/imovel/28747292,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,S- A501
138515,"2834675",27288521,inactive,5232,26975325,https://www.idealista.pt/imovel/27288521,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,n/00064
138260,"5139218",28260586,inactive,5232,26975325,https://www.idealista.pt/imovel/28260586,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A315
138516,"2852580",27282945,inactive,5232,26975325,https://www.idealista.pt/imovel/27282945,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,m/00073
138261,"5203059",28500944,inactive,5232,26975325,https://www.idealista.pt/imovel/28500944,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,v415
138517,"2852587",27282972,inactive,5232,26975325,https://www.idealista.pt/imovel/27282972,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,a/00082
138262,"5238724",28681599,inactive,5232,26975325,https://www.idealista.pt/imovel/28681599,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V- M483
138518,"2852578",27282942,inactive,5232,26975325,https://www.idealista.pt/imovel/27282942,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,n/00071
138263,"5243327",28727478,inactive,5232,26975325,https://www.idealista.pt/imovel/28727478,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V-Arm492
138519,"2852584",27282953,inactive,5232,26975325,https://www.idealista.pt/imovel/27282953,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,a/00078
138264,"5071171",28054174,inactive,5232,26975325,https://www.idealista.pt/imovel/28054174,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A243
138520,"5213783",28554362,inactive,5232,26975325,https://www.idealista.pt/imovel/28554362,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,S- A436
138265,"5137959",28252601,inactive,5232,26975325,https://www.idealista.pt/imovel/28252601,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M309
138266,"5129053",28212223,inactive,5232,26975325,https://www.idealista.pt/imovel/28212223,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M-M291
138522,"5068621",28047804,inactive,5232,26975325,https://www.idealista.pt/imovel/28047804,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A 237
138267,"5297967",29047524,inactive,5232,26975325,https://www.idealista.pt/imovel/29047524,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,S-A 563
138523,"5070613",28051950,inactive,5232,26975325,https://www.idealista.pt/imovel/28051950,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A239
138268,"5070623",28051947,inactive,5232,26975325,https://www.idealista.pt/imovel/28051947,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A240
138524,"5231565",28644190,inactive,5232,26975325,https://www.idealista.pt/imovel/28644190,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"463"
138269,"5082040",28085078,inactive,5232,26975325,https://www.idealista.pt/imovel/28085078,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,T255
138525,"5147971",28294334,inactive,5232,26975325,https://www.idealista.pt/imovel/28294334,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V-E326
138270,"5040171",27982709,inactive,5232,26975325,https://www.idealista.pt/imovel/27982709,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00063
138526,"5155600",28325970,inactive,5232,26975325,https://www.idealista.pt/imovel/28325970,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,T341
138271,"5040168",27982712,inactive,5232,26975325,https://www.idealista.pt/imovel/27982712,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00054
138527,"5040214",27982666,inactive,5232,26975325,https://www.idealista.pt/imovel/27982666,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00125
138272,"5040160",27982719,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982719,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00092
138528,"5040211",27982669,inactive,5232,26975325,https://www.idealista.pt/imovel/27982669,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00149
138273,"5040149",27982728,inactive,5232,26975325,https://www.idealista.pt/imovel/27982728,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00010
138529,"5040208",27982672,inactive,5232,26975325,https://www.idealista.pt/imovel/27982672,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00174
138274,"5040148",27982729,inactive,5232,26975325,https://www.idealista.pt/imovel/27982729,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N-629
138530,"5040206",27982674,inactive,5232,26975325,https://www.idealista.pt/imovel/27982674,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00177
138275,"5040140",27982737,inactive,5232,26975325,https://www.idealista.pt/imovel/27982737,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00116
138531,"5040200",27982679,inactive,5232,26975325,https://www.idealista.pt/imovel/27982679,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,T/00198
138276,"5040138",27982739,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982739,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00075
138532,"5040197",27982682,inactive,5232,26975325,https://www.idealista.pt/imovel/27982682,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00209
138277,"5040127",27982750,inactive,5232,26975325,https://www.idealista.pt/imovel/27982750,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00180
138533,"5040189",27982690,inactive,5232,26975325,https://www.idealista.pt/imovel/27982690,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00219
138278,"5040119",27982758,inactive,5232,26975325,https://www.idealista.pt/imovel/27982758,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00199
138534,"5040188",27982691,inactive,5232,26975325,https://www.idealista.pt/imovel/27982691,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00221
138535,"5246301",28753008,inactive,5232,26975325,https://www.idealista.pt/imovel/28753008,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V- A509
138280,"5155502",28325972,inactive,5232,26975325,https://www.idealista.pt/imovel/28325972,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A339
138536,"5246297",28753010,inactive,5232,26975325,https://www.idealista.pt/imovel/28753010,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"4508 (1)"
138537,"5246296",28753011,inactive,5232,26975325,https://www.idealista.pt/imovel/28753011,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"4508"
138282,"5163528",28350322,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/28350322,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M347
138283,"5134132",28237514,inactive,5232,26975325,https://www.idealista.pt/imovel/28237514,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M297
138539,"5163945",28352377,inactive,5232,26975325,https://www.idealista.pt/imovel/28352377,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N-M352
138284,"5197059",28465549,inactive,5232,26975325,https://www.idealista.pt/imovel/28465549,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00136 (1)
138540,"5091889",28103800,inactive,5232,26975325,https://www.idealista.pt/imovel/28103800,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A267
138285,"5175548",28378891,inactive,5232,26975325,https://www.idealista.pt/imovel/28378891,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N-L363
138541,"5077019",28065770,inactive,5232,26975325,https://www.idealista.pt/imovel/28065770,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A251
138286,"5175231",28376995,inactive,5232,26975325,https://www.idealista.pt/imovel/28376995,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A258
138542,"5077499",28067684,inactive,5232,26975325,https://www.idealista.pt/imovel/28067684,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A252
138287,"5042606",27983041,inactive,5232,26975325,https://www.idealista.pt/imovel/27983041,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A226
138543,"5074705",28060264,inactive,5232,26975325,https://www.idealista.pt/imovel/28060264,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A249
138544,"5040181",27982700,inactive,5232,26975325,https://www.idealista.pt/imovel/27982700,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00043
138289,"5091469",28102146,inactive,5232,26975325,https://www.idealista.pt/imovel/28102146,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M266
138545,"5040175",27982705,inactive,5232,26975325,https://www.idealista.pt/imovel/27982705,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00069
138290,"2834674",27288520,inactive,5232,26975325,https://www.idealista.pt/imovel/27288520,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,a/00063
138546,"5040169",27982711,inactive,5232,26975325,https://www.idealista.pt/imovel/27982711,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00084
138291,"2852586",27282969,inactive,5232,26975325,https://www.idealista.pt/imovel/27282969,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,m/00081
138292,"2852582",27282949,inactive,5232,26975325,https://www.idealista.pt/imovel/27282949,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,a/00076
138548,"5040157",27982722,inactive,5232,26975325,https://www.idealista.pt/imovel/27982722,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00099
138293,"5071179",28054167,inactive,5232,26975325,https://www.idealista.pt/imovel/28054167,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A246
138549,"5040156",27982723,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982723,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00083
138294,"2687273",27262627,inactive,5232,26975325,https://www.idealista.pt/imovel/27262627,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,m/00016
138550,"5040151",27982726,inactive,5232,26975325,https://www.idealista.pt/imovel/27982726,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00064
138295,"2729328",27262644,inactive,5232,26975325,https://www.idealista.pt/imovel/27262644,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,a/00037
138551,"5040150",27982727,inactive,5232,26975325,https://www.idealista.pt/imovel/27982727,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00108
138296,"2761792",27262651,inactive,5232,26975325,https://www.idealista.pt/imovel/27262651,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,m/00046
138552,"5040146",27982731,inactive,5232,26975325,https://www.idealista.pt/imovel/27982731,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00110
138297,"2793944",27262657,inactive,5232,26975325,https://www.idealista.pt/imovel/27262657,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,a/00052
138553,"5040145",27982732,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/27982732,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00113
138298,"2746371",27262647,inactive,5232,26975325,https://www.idealista.pt/imovel/27262647,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,m/00042
138554,"5040143",27982734,inactive,5232,26975325,https://www.idealista.pt/imovel/27982734,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00120
138299,"5096329",28125093,inactive,5232,26975325,https://www.idealista.pt/imovel/28125093,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A272
138555,"5040142",27982735,inactive,5232,26975325,https://www.idealista.pt/imovel/27982735,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00049
138300,"5154734",28319814,inactive,5232,26975325,https://www.idealista.pt/imovel/28319814,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M337
138556,"5040139",27982738,inactive,5232,26975325,https://www.idealista.pt/imovel/27982738,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00139
138301,"5237137",28669722,inactive,5232,26975325,https://www.idealista.pt/imovel/28669722,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"472"
138557,"5040137",27982740,inactive,5232,26975325,https://www.idealista.pt/imovel/27982740,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00073
138302,"5299565",29063081,inactive,5232,26975325,https://www.idealista.pt/imovel/29063081,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"568"
138558,"5040136",27982741,inactive,5232,26975325,https://www.idealista.pt/imovel/27982741,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00150
138303,"6024480",31323720,inactive,5232,26975325,https://www.idealista.pt/imovel/31323720,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1034"
138559,"5040134",27982743,inactive,5232,26975325,https://www.idealista.pt/imovel/27982743,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00156
138304,"6015050",30998634,inactive,5232,26975325,https://www.idealista.pt/imovel/30998634,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"964"
138560,"5040133",27982744,inactive,5232,26975325,https://www.idealista.pt/imovel/27982744,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00044
138305,"6015068",30998642,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/30998642,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"972"
138561,"5040128",27982749,inactive,5232,26975325,https://www.idealista.pt/imovel/27982749,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,N/00181
138306,"6015069",30998643,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/30998643,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"973"
138562,"5040121",27982756,inactive,5232,26975325,https://www.idealista.pt/imovel/27982756,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00168
138307,"6024627",31328065,inactive,5232,26975325,https://www.idealista.pt/imovel/31328065,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1036"
138563,"5040114",27982761,inactive,5232,26975325,https://www.idealista.pt/imovel/27982761,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,M/00208
138308,"5398342",30777338,inactive,5232,26975325,https://www.idealista.pt/imovel/30777338,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"929"
138564,"5040113",27982762,inactive,5232,26975325,https://www.idealista.pt/imovel/27982762,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00207
138309,"6020305",31182094,inactive,5232,26975325,https://www.idealista.pt/imovel/31182094,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1012"
138565,"5040111",27982764,inactive,5232,26975325,https://www.idealista.pt/imovel/27982764,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,A/00135
138310,"5397880",30746674,inactive,5232,26975325,https://www.idealista.pt/imovel/30746674,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"923"
138311,"6021880",31233511,dropped_by_quality,5232,26975325,https://www.idealista.pt/imovel/31233511,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,"1024"
138567,"5177356",28385367,inactive,5232,26975325,https://www.idealista.pt/imovel/28385367,idealista,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,V- M369
138312,"5331205",29595425,inactive,5232,26975325,https://www.idealista.pt/imovel/29595425,microsite,2022-09-25 10:52:00.000,2022-09-25 10:52:00.000,S- A 617
